Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN,ECRS
10/22/2023,01:00,N,6.91,1.8,1.5,0.09,2
10/22/2023,02:00,N,4.98,1.5,1.5,0.1,1.9
10/22/2023,03:00,N,1.47,1.83,1.5,0.9,1.5
10/22/2023,04:00,N,1.48,1.63,1.5,0.94,1.5
10/22/2023,05:00,N,1.48,1.83,1.5,0.94,1.5
10/22/2023,06:00,N,1.56,2.71,1.9,0.94,1.9
10/22/2023,07:00,N,1.48,2.85,1.95,1.11,2
10/22/2023,08:00,N,1.98,2.2,1.74,1.11,2.3
10/22/2023,09:00,N,7.98,2.67,2,1.16,2
10/22/2023,10:00,N,7.21,4.68,4.15,1.16,5.15
10/22/2023,11:00,N,3.41,3.79,1.99,1.95,2
10/22/2023,12:00,N,4,4.6,2.49,1.95,3.49
10/22/2023,13:00,N,3.41,4.39,2.1,2.05,3.1
10/22/2023,14:00,N,3.41,4.99,2.76,5,3
10/22/2023,15:00,N,3.41,4.99,2.5,4.3,2.5
10/22/2023,16:00,N,3.66,5.63,3.73,5.3,3.73
10/22/2023,17:00,N,4.49,6.47,4,6.56,4
10/22/2023,18:00,N,8.57,10.74,7.84,10.73,8.84
10/22/2023,19:00,N,7.21,35.59,35.26,3.14,43
10/22/2023,20:00,N,3,3,5,2.15,2.72
10/22/2023,21:00,N,3.49,2.4,3.55,2.04,2.72
10/22/2023,22:00,N,3.98,2.99,2.66,1.16,2
10/22/2023,23:00,N,4.98,1.5,1.5,1.12,1.5
10/22/2023,24:00,N,4.98,1.5,1.5,1.12,0.95
10/23/2023,01:00,N,5.4,1.8,1.5,0.25,1.9
10/23/2023,02:00,N,4.98,1.5,1.5,0.25,1.5
10/23/2023,03:00,N,1.47,1.83,1.5,0.94,1.5
10/23/2023,04:00,N,1.48,1.64,1.5,0.93,1.5
10/23/2023,05:00,N,1.48,1.83,1.5,0.93,1.5
10/23/2023,06:00,N,1.56,2.6,2,0.93,2
10/23/2023,07:00,N,1.24,2.96,2,1.04,2
10/23/2023,08:00,N,1.49,2.8,2.7,1.04,2.7
10/23/2023,09:00,N,7.46,4,3.98,1.11,2
10/23/2023,10:00,N,7.53,6.29,5.96,1.16,7.5
10/23/2023,11:00,N,3.41,4,2.49,1.95,2.49
10/23/2023,12:00,N,3.41,4.85,4,1.95,4
10/23/2023,13:00,N,3.41,5.39,4,2.05,4.79
10/23/2023,14:00,N,2.49,4,3,4.9,3
10/23/2023,15:00,N,2.49,5.14,4,5.81,2
10/23/2023,16:00,N,2.75,6.49,4,5.9,2
10/23/2023,17:00,N,3.66,7.4,4,12.31,2
10/23/2023,18:00,N,7.98,18.37,17.37,18.46,18.37
10/23/2023,19:00,N,3.83,46.5,46.17,15,53.5
10/23/2023,20:00,N,3.19,3,5.93,3.3,5.93
10/23/2023,21:00,N,1.78,2.4,3.4,3.14,3.08
10/23/2023,22:00,N,1.35,2.99,2.66,1.23,2
10/23/2023,23:00,N,1.49,1.5,1.5,1.11,1.5
10/23/2023,24:00,N,2.48,1.5,1.5,1.04,0.95
10/24/2023,01:00,N,1.51,1.83,1.5,0.92,0.95
10/24/2023,02:00,N,1.24,1.49,1.49,0.92,0.94
10/24/2023,03:00,N,1.24,1.8,1.5,0.93,1.15
10/24/2023,04:00,N,1.16,1.49,1.49,0.92,1.15
10/24/2023,05:00,N,1.01,1.83,1.5,0.92,1.15
10/24/2023,06:00,N,1.24,2.6,1.6,0.92,1.55
10/24/2023,07:00,N,1.25,3,2,1.3,2
10/24/2023,08:00,N,1.39,2.98,2.86,1.3,2.86
10/24/2023,09:00,N,7.73,5,4.67,1.3,2
10/24/2023,10:00,N,7.21,6.83,6.5,1.6,7.5
10/24/2023,11:00,N,3.5,4.78,2,2.04,2
10/24/2023,12:00,N,4.06,4.6,2.75,2.05,2.75
10/24/2023,13:00,N,3.25,4.8,2,2.3,3
10/24/2023,14:00,N,3.25,6.49,5.49,5.5,7.77
10/24/2023,15:00,N,3.45,6.7,6.19,7,8.44
10/24/2023,16:00,N,5.4,9.33,9,9,11.46
10/24/2023,17:00,N,9.6,12.22,10.69,14.8,14.8
10/24/2023,18:00,N,14,22.91,20.49,22.96,24.37
10/24/2023,19:00,N,9.16,109.16,110.6,20,184.53
10/24/2023,20:00,N,5.4,3.98,10,6.4,15.49
10/24/2023,21:00,N,3.49,3.6,5.6,6.4,10.48
10/24/2023,22:00,N,1.57,3,2.98,3,4.35
10/24/2023,23:00,N,2.48,1.9,1.9,1.11,1.9
10/24/2023,24:00,N,3.98,1.5,1.5,1,1.5
10/25/2023,01:00,N,1.51,1.5,1.5,0.91,0.08
10/25/2023,02:00,N,1.24,1.49,1.49,0.91,0.07
10/25/2023,03:00,N,0.89,1.67,1.5,0.96,0.09
10/25/2023,04:00,N,1.24,1.5,1.5,0.96,0.09
10/25/2023,05:00,N,0.54,1.83,1.5,0.96,0.08
10/25/2023,06:00,N,1.07,2.98,2.45,0.94,0.95
10/25/2023,07:00,N,1.31,2.99,1.99,1.66,1.95
10/25/2023,08:00,N,1.14,3.08,2.75,2.14,2.75
10/25/2023,09:00,N,6.78,5.54,5.21,2,2
10/25/2023,10:00,N,6,5.33,5,1.9,5.55
10/25/2023,11:00,N,3.25,3.84,2.49,2.72,2.2
10/25/2023,12:00,N,3.25,4.68,3.55,3,3.55
10/25/2023,13:00,N,3.25,5.45,4.68,4.12,5.68
10/25/2023,14:00,N,3.25,7.6,7.14,9.51,8.14
10/25/2023,15:00,N,4.06,8.5,7.99,7.99,7.99
10/25/2023,16:00,N,6.24,12.01,11.01,12.01,12.01
10/25/2023,17:00,N,12.49,17.52,16.52,28.64,17.52
10/25/2023,18:00,N,15.15,36.36,35.36,42.76,36.36
10/25/2023,19:00,N,17.66,180.27,192.27,39,200
10/25/2023,20:00,N,5.69,8.81,25.81,10,28.06
10/25/2023,21:00,N,3.98,4.6,9.76,12.28,12.28
10/25/2023,22:00,N,1.66,4.4,4.4,4.85,5.4
10/25/2023,23:00,N,1.49,2.6,2.6,1.6,2.6
10/25/2023,24:00,N,1.53,1.5,1.5,1,0.95
10/26/2023,01:00,N,1.51,1.8,1.5,0.9,0.95
10/26/2023,02:00,N,1.19,1.5,1.5,0.9,0.09
10/26/2023,03:00,N,0.59,2.59,2.59,0.96,1
10/26/2023,04:00,N,0.65,1.5,1.5,0.96,0.94
10/26/2023,05:00,N,0.92,2.6,2.6,0.96,0.94
10/26/2023,06:00,N,1.24,3.73,3.4,0.96,1.15
10/26/2023,07:00,N,1.48,3.46,2.46,2,2.86
10/26/2023,08:00,N,1.57,3.55,3.55,2.72,4.55
10/26/2023,09:00,N,6.24,5,4.45,2,3.55
10/26/2023,10:00,N,5.1,5.1,3.75,1.65,5.92
10/26/2023,11:00,N,3.25,5.23,2,2.72,2
10/26/2023,12:00,N,3.75,5,2,3.22,2.8
10/26/2023,13:00,N,3.25,5.6,2,5,2.8
10/26/2023,14:00,N,2.98,6.49,3.59,9.5,4.59
10/26/2023,15:00,N,3.96,6.49,3.75,6.2,3.75
10/26/2023,16:00,N,5.4,9.14,5,6,6
10/26/2023,17:00,N,9.46,6.98,3.98,5.02,4.97
10/26/2023,18:00,N,15.61,19.35,17.5,18.5,18.5
10/26/2023,19:00,N,16.89,106.04,71.84,36,113.04
10/26/2023,20:00,N,7.01,3.98,9.75,7.6,12.21
10/26/2023,21:00,N,3.75,2.98,4.98,5.2,5.98
10/26/2023,22:00,N,1.69,2.68,2.35,3.14,3.08
10/26/2023,23:00,N,3.98,1.5,1.5,1.5,2
10/26/2023,24:00,N,3.98,1.26,1.26,1.26,0.08
10/27/2023,01:00,N,1.51,1.49,1.49,0.31,0.09
10/27/2023,02:00,N,1.24,1.01,1.01,0.34,0.08
10/27/2023,03:00,N,0.92,1.5,1.5,0.95,0.6
10/27/2023,04:00,N,0.49,1.49,1.49,0.95,0.6
10/27/2023,05:00,N,0.55,1.8,1.56,0.95,0.94
10/27/2023,06:00,N,1.05,3.54,3.21,1,0.95
10/27/2023,07:00,N,1.98,5.72,4.72,2.72,4.72
10/27/2023,08:00,N,2.08,5.9,5.57,2.72,6.28
10/27/2023,09:00,N,6,5.62,5.15,2.79,5
10/27/2023,10:00,N,7.11,9,8,2.72,9.5
10/27/2023,11:00,N,3.25,7,6,4.4,6.82
10/27/2023,12:00,N,4.06,9.45,9.12,11.11,11.11
10/27/2023,13:00,N,3.25,6.5,5.99,14.91,9.97
10/27/2023,14:00,N,3.25,6.7,6.37,27.02,11.62
10/27/2023,15:00,N,4.06,12.2,11.2,31.02,20.2
10/27/2023,16:00,N,7.49,18,17.51,33,32
10/27/2023,17:00,N,18.74,60.3,55.48,56,64.48
10/27/2023,18:00,N,34.99,111.51,102.07,83.92,111.07
10/27/2023,19:00,N,19.58,176.72,186.72,50,226.12
10/27/2023,20:00,N,5.24,41.06,45.81,18.18,48.06
10/27/2023,21:00,N,3.98,5.5,7.5,11.3,10.5
10/27/2023,22:00,N,1.57,3.55,3.22,5.22,5.22
10/27/2023,23:00,N,1.58,2.49,2.49,1.6,2.6
10/27/2023,24:00,N,1.25,1.5,1.5,1.3,1.5
10/28/2023,01:00,N,1.51,2.12,2,1.12,2
10/28/2023,02:00,N,0.49,1.5,1.5,1.12,1.5
10/28/2023,03:00,N,0.21,2.33,2,1.16,2
10/28/2023,04:00,N,0.11,2.2,2,1.3,2
10/28/2023,05:00,N,0.1,2.33,2,1.3,2
10/28/2023,06:00,N,0.26,3.21,2.86,0.99,2.86
10/28/2023,07:00,N,0.15,2.8,1.5,2.5,0.07
10/28/2023,08:00,N,0.38,2.27,1.83,2.72,1.83
10/28/2023,09:00,N,5.41,2.68,1.99,2.72,1.99
10/28/2023,10:00,N,4.25,4.98,3.98,3.14,4.98
10/28/2023,11:00,N,2.92,4.2,2.08,6.09,3.08
10/28/2023,12:00,N,2.92,4.9,3.14,7.81,4.65
10/28/2023,13:00,N,2.92,4.84,3,7.51,4.2
10/28/2023,14:00,N,2.69,4.67,3,9.8,4.5
10/28/2023,15:00,N,2.98,5.75,4.75,8,7.21
10/28/2023,16:00,N,3.14,8.34,4.75,9.8,9.8
10/28/2023,17:00,N,4.97,11.02,10,18.83,15
10/28/2023,18:00,N,7.49,28,14.72,28.72,28.72
10/28/2023,19:00,N,8.79,88,87.48,19.67,130
10/28/2023,20:00,N,3.84,4,6,9.92,15
10/28/2023,21:00,N,2.98,2.98,4.98,6.99,8.12
10/28/2023,22:00,N,1.5,3.55,3.22,3.89,4.4
10/28/2023,23:00,N,1.49,1.5,1.5,1.3,1.5
10/28/2023,24:00,N,2.48,1.25,1.01,0.99,0.94
10/29/2023,01:00,N,1.32,1.53,1.5,0.1,0.95
10/29/2023,02:00,N,1.25,1.49,1.49,0.1,0.1
10/29/2023,03:00,N,0.74,1.92,1.8,0.25,1.75
10/29/2023,04:00,N,1.25,1.59,1.5,0.25,1.5
10/29/2023,05:00,N,1.25,1.58,1.5,0.25,1.5
10/29/2023,06:00,N,1.25,2.33,2,0.25,2
10/29/2023,07:00,N,1.25,2.28,1.5,1.52,1.45
10/29/2023,08:00,N,1.49,2.33,2,1.6,2.13
10/29/2023,09:00,N,5.41,2.32,1.99,1.6,1.99
10/29/2023,10:00,N,6.2,4.97,3,1.9,4.9
10/29/2023,11:00,N,3.65,3.51,1.54,2.14,1.95
10/29/2023,12:00,N,3.65,4.2,1.65,2.72,2.49
10/29/2023,13:00,N,3,3.97,2,3.2,3.09
10/29/2023,14:00,N,2.98,5.1,2.5,9.5,3.5
10/29/2023,15:00,N,3.65,5.63,3,5.9,5.9
10/29/2023,16:00,N,4.55,8.29,4,7.9,9.75
10/29/2023,17:00,N,6.91,9.75,5,10.7,10
10/29/2023,18:00,N,7.98,13.79,5,13.2,12.97
10/29/2023,19:00,N,5.41,39.36,22.55,2.72,62.34
10/29/2023,20:00,N,3.49,3.49,6.23,2.14,8.48
10/29/2023,21:00,N,2.98,2.98,3,2.05,4
10/29/2023,22:00,N,2,2.42,2.09,1.52,3.09
10/29/2023,23:00,N,3.08,1.85,1.85,0.99,0.95
10/29/2023,24:00,N,4.98,1.75,1.49,0.98,0.94
10/30/2023,01:00,N,5.41,1.47,1.41,0.82,0.95
10/30/2023,02:00,N,3.5,1.2,1.2,0.82,0.1
10/30/2023,03:00,N,1.25,1.63,1.5,0.97,1.45
10/30/2023,04:00,N,1.25,1.5,1.5,0.97,1.45
10/30/2023,05:00,N,1.25,1.8,1.5,0.97,1.45
10/30/2023,06:00,N,1.56,3.2,2.67,0.97,2
10/30/2023,07:00,N,1.25,3.78,2.78,2.72,2.78
10/30/2023,08:00,N,1.55,5.13,4.8,5,4.8
10/30/2023,09:00,N,5.78,4.54,4.25,2.8,4.25
10/30/2023,10:00,N,6.39,7.63,6.6,4.65,7.6
10/30/2023,11:00,N,2.92,4.46,2.49,6.15,2.49
10/30/2023,12:00,N,2.98,4.96,3,8,4
10/30/2023,13:00,N,2.92,3.78,2.09,11.2,3.09
10/30/2023,14:00,N,2.92,4.97,3,21,3
10/30/2023,15:00,N,2.98,4.99,3.09,16,3.09
10/30/2023,16:00,N,5.41,10,4.75,16,5.75
10/30/2023,17:00,N,11.24,14.98,10,25,11
10/30/2023,18:00,N,34.99,64.88,20.49,54.22,54.22
10/30/2023,19:00,N,31.8,210,211.44,44,379.97
10/30/2023,20:00,N,34.61,24,41,28,50
10/30/2023,21:00,N,15.15,5.6,12,18.5,20.5
10/30/2023,22:00,N,3.89,4.98,4.98,16.65,20
10/30/2023,23:00,N,2.45,3.62,5.19,15,12.17
10/30/2023,24:00,N,1.68,3.4,3.97,10.8,10.95
10/31/2023,01:00,N,1.51,1.83,1.5,1.23,0.95
10/31/2023,02:00,N,0.84,1.49,1.49,1.04,0.05
10/31/2023,03:00,N,0.49,2.98,2.98,2.01,1.8
10/31/2023,04:00,N,0.49,2.32,1.99,2.22,1.99
10/31/2023,05:00,N,0.77,3.26,2.93,4,2
10/31/2023,06:00,N,5.74,39.69,39.69,20.91,42.19
10/31/2023,07:00,N,14.21,114.33,114,116.5,116.5
10/31/2023,08:00,N,28.49,79.35,83.85,88.5,113.1
10/31/2023,09:00,N,25.15,25.5,27.88,27.8,32.88
10/31/2023,10:00,N,10,13,12.67,13.83,56.64
10/31/2023,11:00,N,2.92,6.49,1.5,6.57,0.05
10/31/2023,12:00,N,2.92,4.99,1.5,7.18,2
10/31/2023,13:00,N,1.48,3.49,1.65,7.23,1.65
10/31/2023,14:00,N,1.25,2.61,1.95,7.61,1.95
10/31/2023,15:00,N,2.1,3,2,2.82,2
10/31/2023,16:00,N,3,3.5,2,3.12,2
10/31/2023,17:00,N,7.21,3.73,2.07,3.14,2
10/31/2023,18:00,N,10.01,17.97,8,10.1,10
10/31/2023,19:00,N,23.7,103.04,106.54,50,109
10/31/2023,20:00,N,12.75,9.49,15.49,27.48,17.95
10/31/2023,21:00,N,7.11,2.98,3,18.17,4
10/31/2023,22:00,N,5.41,2.4,2.07,8.65,2.86
10/31/2023,23:00,N,2.51,1.75,1.5,5.55,2
10/31/2023,24:00,N,1.72,1.72,1.5,3.55,2
11/01/2023,01:00,N,0.54,1.8,1.8,0.06,1.75
11/01/2023,02:00,N,0.24,1.5,1.5,0.06,1.5
11/01/2023,03:00,N,0.11,1.5,1.5,0.2,1.5
11/01/2023,04:00,N,0.01,1.97,1.97,0.2,1.97
11/01/2023,05:00,N,0.1,2.72,2.6,0.35,2.6
11/01/2023,06:00,N,1.6,5.34,4.34,1.75,4.34
11/01/2023,07:00,N,12.59,53.19,52.19,45,52.19
11/01/2023,08:00,N,9.5,45,57.54,40,60
11/01/2023,09:00,N,10.66,13.4,13.4,3.75,14.4
11/01/2023,10:00,N,4,6.74,6.74,2,8.06
11/01/2023,11:00,N,3.65,3.85,2.66,1.23,4.16
11/01/2023,12:00,N,3.65,2.61,2.1,1.23,2.49
11/01/2023,13:00,N,3.65,2.69,2,1.5,2.6
11/01/2023,14:00,N,3.65,2.52,2.25,1.5,2.25
11/01/2023,15:00,N,4.49,3,2.81,1.75,3
11/01/2023,16:00,N,4,3.15,2.81,1.75,3.81
11/01/2023,17:00,N,1.87,3.85,3,1.92,3
11/01/2023,18:00,N,0.79,4.52,4,2.82,5
11/01/2023,19:00,N,4.67,7.93,7.41,7.76,2.72
11/01/2023,20:00,N,2.7,3,4,3.8,3.1
11/01/2023,21:00,N,1.98,2.61,2.34,2.14,2
11/01/2023,22:00,N,1.75,2,2,1.16,1.95
11/01/2023,23:00,N,5.08,2.75,2.6,0.92,0.92
11/01/2023,24:00,N,4.98,2.2,1.98,0.92,0.92
11/02/2023,01:00,N,3,1.58,1.49,0.25,0.06
11/02/2023,02:00,N,1.25,1.58,1.49,0.25,0.06
11/02/2023,03:00,N,0.66,1.62,1.49,1.04,0.06
11/02/2023,04:00,N,0.49,1.7,1.49,1.04,0.06
11/02/2023,05:00,N,0.49,1.83,1.5,1.16,0.07
11/02/2023,06:00,N,1.24,3.73,2.81,1.26,0.08
11/02/2023,07:00,N,2.12,5.98,4.98,7.94,4.98
11/02/2023,08:00,N,5.26,8.75,8,7.99,8
11/02/2023,09:00,N,5,6.5,6.17,3.54,7.17
11/02/2023,10:00,N,2.69,3.42,3.09,3.07,3.09
11/02/2023,11:00,N,2.24,2.57,2,2.72,2
11/02/2023,12:00,N,2.24,2.68,1.71,2.14,1.71
11/02/2023,13:00,N,2.8,2.64,2,2.72,2
11/02/2023,14:00,N,2.8,2.41,1.95,2.72,1.95
11/02/2023,15:00,N,2.98,3,2.49,3.14,2.49
11/02/2023,16:00,N,2.8,3,2.52,3.15,2.52
11/02/2023,17:00,N,2.37,6.11,2,3.15,2
11/02/2023,18:00,N,2.76,6.5,5,6,6
11/02/2023,19:00,N,6,4.19,5,11.49,6
11/02/2023,20:00,N,2.98,3,3,3.49,3.5
11/02/2023,21:00,N,2.98,2.83,2.5,2.5,2.5
11/02/2023,22:00,N,1.98,2,1.97,2,0.06
11/02/2023,23:00,N,3.04,1.8,1.5,1.16,0.06
11/02/2023,24:00,N,2.99,1.75,1.49,1.16,0.06
11/03/2023,01:00,N,4.98,1.49,1.49,0.25,0.05
11/03/2023,02:00,N,1.49,1.74,1.49,0.25,0.06
11/03/2023,03:00,N,1.25,1.82,1.49,0.99,0.05
11/03/2023,04:00,N,1.25,1.82,1.49,0.99,0.06
11/03/2023,05:00,N,1.48,1.9,1.5,0.99,0.06
11/03/2023,06:00,N,1.25,2.97,1.97,0.99,0.07
11/03/2023,07:00,N,5.41,6,2,2.72,0.08
11/03/2023,08:00,N,9.08,5.53,5.2,2.72,0.12
11/03/2023,09:00,N,7.48,2.59,2,2.04,2
11/03/2023,10:00,N,3,2.59,2,2.04,2
11/03/2023,11:00,N,1.96,2.01,1.65,2.01,1.65
11/03/2023,12:00,N,1.96,2,1.5,2.04,1.34
11/03/2023,13:00,N,1.96,2.2,1.75,2.72,1.75
11/03/2023,14:00,N,2,2.36,1.9,2.72,0.6
11/03/2023,15:00,N,2.49,2.85,2.05,2.74,2
11/03/2023,16:00,N,2.03,3,2,2.67,2
11/03/2023,17:00,N,1.96,4.99,2,3,1.95
11/03/2023,18:00,N,2.49,6.23,5,6,5
11/03/2023,19:00,N,7.61,4.19,5,7.35,5
11/03/2023,20:00,N,3.49,3,3,2.72,2
11/03/2023,21:00,N,2.98,1.9,1.57,1.5,0.07
11/03/2023,22:00,N,2,1.5,1.5,1.5,0.06
11/03/2023,23:00,N,3.65,1.83,1.5,1.12,0.06
11/03/2023,24:00,N,3,1.64,1.31,1,0.06
